item_id,timestamp,target
60.125_5.125,20-02-2021,28.05
60.125_5.125,21-02-2021,28.42
60.125_5.125,22-02-2021,28.51
60.125_5.125,23-02-2021,28.58
60.125_5.125,24-02-2021,28.59
60.125_5.125,25-02-2021,28.68
60.125_5.125,26-02-2021,28.81
60.125_5.125,27-02-2021,28.96
60.125_5.125,28-02-2021,28.9
60.125_5.125,01-03-2021,28.72
60.125_5.125,02-03-2021,28.89
60.125_5.125,03-03-2021,28.91
60.125_5.125,04-03-2021,28.99
60.125_5.125,05-03-2021,28.96
60.125_5.125,06-03-2021,28.96
60.125_5.125,07-03-2021,29.08
60.125_5.125,08-03-2021,29.28
60.125_5.125,09-03-2021,29.4
60.125_5.125,10-03-2021,29.29
60.125_5.125,11-03-2021,29.38
60.125_5.125,12-03-2021,29.41
60.125_5.125,13-03-2021,29.3
60.125_5.125,14-03-2021,29.25
60.125_5.125,15-03-2021,29.27
60.125_5.125,16-03-2021,29.22
60.125_5.125,17-03-2021,29.22
60.125_5.125,18-03-2021,29.24
60.125_5.125,19-03-2021,29.18
60.125_5.125,20-03-2021,29.06
60.125_5.125,21-03-2021,29.08
60.125_5.125,22-03-2021,29.03
60.125_5.125,23-03-2021,29.06
60.125_5.125,24-03-2021,29.12
60.125_5.125,25-03-2021,28.96
60.125_5.125,26-03-2021,29.19
60.125_5.125,27-03-2021,29.27
60.125_5.125,28-03-2021,29.29
60.125_5.125,29-03-2021,29.12
60.125_5.125,30-03-2021,29.06
60.125_5.125,31-03-2021,29.07
60.125_5.125,01-04-2021,29.14
60.125_5.125,02-04-2021,29.09
60.125_5.125,03-04-2021,29.06
60.125_5.125,04-04-2021,28.99
60.125_5.125,05-04-2021,28.93
60.125_5.125,06-04-2021,28.84
60.125_5.125,07-04-2021,28.96
60.125_5.125,08-04-2021,28.91
60.125_5.125,09-04-2021,28.83
60.125_5.125,10-04-2021,28.99
60.125_5.125,11-04-2021,29.06
60.125_5.125,12-04-2021,29.09
60.125_5.125,13-04-2021,29.42
60.125_5.125,14-04-2021,29.59
60.125_5.125,15-04-2021,29.85
60.125_5.125,16-04-2021,29.99
60.125_5.125,17-04-2021,29.83
60.125_5.125,18-04-2021,30.01
60.125_5.125,19-04-2021,30.59
60.125_5.125,20-04-2021,30.85
60.125_5.125,21-04-2021,30.65
60.125_5.125,22-04-2021,30.26
60.125_5.125,23-04-2021,30.22
60.125_5.125,24-04-2021,30.37
60.125_5.125,25-04-2021,30.44
60.125_5.125,26-04-2021,30.41
60.125_5.125,27-04-2021,30.24
60.125_5.125,28-04-2021,30.28
60.125_5.125,29-04-2021,30.53
60.125_5.125,30-04-2021,30.62
60.125_5.125,01-05-2021,30.66
60.125_5.125,02-05-2021,29.87
60.125_5.125,03-05-2021,30.5
60.125_5.125,04-05-2021,30.69
60.125_5.125,05-05-2021,30.55
60.125_5.125,06-05-2021,30.27
60.125_5.125,07-05-2021,29.91
60.125_5.125,08-05-2021,29.87
60.125_5.125,09-05-2021,29.85
60.125_5.125,10-05-2021,29.86
60.125_5.125,11-05-2021,29.87
60.125_5.125,12-05-2021,29.88
60.125_5.125,13-05-2021,29.88
60.125_5.125,14-05-2021,29.88
60.125_5.125,15-05-2021,29.86
60.125_5.125,16-05-2021,29.85
60.125_5.125,17-05-2021,29.71
60.125_5.125,18-05-2021,29.73
60.125_5.125,19-05-2021,29.84
60.125_5.125,20-05-2021,29.82
60.125_5.125,21-05-2021,29.76
60.125_5.125,22-05-2021,29.68
60.125_5.125,23-05-2021,29.66
60.125_5.125,24-05-2021,29.63
60.125_5.125,25-05-2021,29.57
60.125_5.125,26-05-2021,29.64
60.125_5.125,27-05-2021,29.44
60.125_5.125,28-05-2021,29.37
60.125_5.125,29-05-2021,29.33
60.125_5.125,30-05-2021,29.23
60.125_5.125,31-05-2021,29.36
60.125_5.125,01-06-2021,29.36
60.125_5.125,02-06-2021,29.35
60.125_5.125,03-06-2021,29.36
60.125_5.125,04-06-2021,29.52
60.125_5.125,05-06-2021,29.55
60.125_5.125,06-06-2021,29.49
60.125_5.125,07-06-2021,29.44
60.125_5.125,08-06-2021,29.48
60.125_5.125,09-06-2021,29.55
60.125_5.125,10-06-2021,29.53
60.125_5.125,11-06-2021,29.29
60.125_5.125,12-06-2021,29.23
60.125_5.125,13-06-2021,29.18
60.125_5.125,14-06-2021,29.1
60.125_5.125,15-06-2021,29.07
60.125_5.125,16-06-2021,28.54
60.125_5.125,17-06-2021,28.48
60.125_5.125,18-06-2021,28.48
60.125_5.125,19-06-2021,27.95
60.125_5.125,20-06-2021,28.47
60.125_5.125,21-06-2021,28.73
60.125_5.125,22-06-2021,28.57
60.125_5.125,23-06-2021,28.43
60.125_5.125,24-06-2021,28.45
60.125_5.125,25-06-2021,28.46
60.125_5.125,26-06-2021,28.57
60.125_5.125,27-06-2021,28.71
60.125_5.125,28-06-2021,28.81
60.125_5.125,29-06-2021,28.83
60.125_5.125,30-06-2021,28.61
60.125_5.125,01-07-2021,28.49
60.125_5.125,02-07-2021,28.48
60.125_5.125,03-07-2021,28.58
60.125_5.125,04-07-2021,28.62
60.125_5.125,05-07-2021,28.5
60.125_5.125,06-07-2021,28.46
60.125_5.125,07-07-2021,28.43
60.125_5.125,08-07-2021,28.41
60.125_5.125,09-07-2021,28.32
60.125_5.125,10-07-2021,28.2
60.125_5.125,11-07-2021,28.23
60.125_5.125,12-07-2021,28.25
60.125_5.125,13-07-2021,28.26
60.125_5.125,14-07-2021,28.28
60.125_5.125,15-07-2021,28.2
60.125_5.125,16-07-2021,28.14
60.125_5.125,17-07-2021,27.98
60.125_5.125,18-07-2021,27.92
60.125_5.125,19-07-2021,27.91
60.125_5.125,20-07-2021,27.66
60.125_5.125,21-07-2021,27.69
60.125_5.125,22-07-2021,27.75
60.125_5.125,23-07-2021,27.79
60.125_5.125,24-07-2021,27.79
60.125_5.125,25-07-2021,27.76
60.125_5.125,26-07-2021,27.55
60.125_5.125,27-07-2021,27.58
60.125_5.125,28-07-2021,27.76
60.125_5.125,29-07-2021,27.79
60.125_5.125,30-07-2021,27.91
60.125_5.125,31-07-2021,28.03
60.125_5.125,01-08-2021,28.1
60.125_5.125,02-08-2021,28.12
60.125_5.125,03-08-2021,28.08
60.125_5.125,04-08-2021,28.11
60.125_5.125,05-08-2021,28.17
60.125_5.125,06-08-2021,28.2
60.125_5.125,07-08-2021,28.12
60.125_5.125,08-08-2021,28.04
60.125_5.125,09-08-2021,27.88
60.125_5.125,10-08-2021,27.68
60.125_5.125,11-08-2021,27.83
60.125_5.125,12-08-2021,27.88
60.125_5.125,13-08-2021,28.04
60.125_5.125,14-08-2021,28.1
60.125_5.125,15-08-2021,28.13
60.125_5.125,16-08-2021,28.11
60.125_5.125,17-08-2021,27.96
60.125_5.125,18-08-2021,28.03
60.125_5.125,19-08-2021,28.16
60.125_5.125,20-08-2021,28.15
60.125_5.125,21-08-2021,28.2
60.125_5.125,22-08-2021,28.27
60.125_5.125,23-08-2021,28.37
60.125_5.125,24-08-2021,28.4
60.125_5.125,25-08-2021,28.43
60.125_5.125,26-08-2021,28.3
60.125_5.125,27-08-2021,28.35
60.125_5.125,28-08-2021,28.33
60.125_5.125,29-08-2021,28.28
60.125_5.125,30-08-2021,28.41
60.125_5.125,31-08-2021,28.17
60.125_5.125,01-09-2021,28.09
60.125_5.125,02-09-2021,28.3
60.125_5.125,03-09-2021,28.38
60.125_5.125,04-09-2021,28.37
60.125_5.125,05-09-2021,28.47
60.125_5.125,06-09-2021,28.56
60.125_5.125,07-09-2021,28.51
60.125_5.125,08-09-2021,28.38
60.125_5.125,09-09-2021,28.55
60.125_5.125,10-09-2021,28.54
60.125_5.125,11-09-2021,28.4
60.125_5.125,12-09-2021,28.47
60.125_5.125,13-09-2021,28.37
60.125_5.125,14-09-2021,28.37
60.125_5.125,15-09-2021,28.56
60.125_5.125,16-09-2021,28.5
60.125_5.125,17-09-2021,28.29
60.125_5.125,18-09-2021,28.24
60.125_5.125,19-09-2021,28.29
60.125_5.125,20-09-2021,28.35
60.125_5.125,21-09-2021,28.57
60.125_5.125,22-09-2021,28.7
60.125_5.125,23-09-2021,28.9
60.125_5.125,24-09-2021,28.98
60.125_5.125,25-09-2021,28.99
60.125_5.125,26-09-2021,28.97
60.125_5.125,27-09-2021,28.62
60.125_5.125,28-09-2021,28.61
60.125_5.125,29-09-2021,28.69
60.125_5.125,30-09-2021,28.7
60.125_5.125,01-10-2021,28.85
60.125_5.125,02-10-2021,28.92
60.125_5.125,03-10-2021,28.99
60.125_5.125,04-10-2021,29.28
60.125_5.125,05-10-2021,29.32
60.125_5.125,06-10-2021,29.27
60.125_5.125,07-10-2021,29.03
60.125_5.125,08-10-2021,28.75
60.125_5.125,09-10-2021,28.74
60.125_5.125,10-10-2021,28.74
60.125_5.125,11-10-2021,28.92
60.125_5.125,12-10-2021,28.75
60.125_5.125,13-10-2021,28.65
60.125_5.125,14-10-2021,28.64
60.125_5.125,15-10-2021,28.5
60.125_5.125,16-10-2021,28.44
60.125_5.125,17-10-2021,28.38
60.125_5.125,18-10-2021,28.26
60.125_5.125,19-10-2021,28.31
60.125_5.125,20-10-2021,28.27
60.125_5.125,21-10-2021,28.26
60.125_5.125,22-10-2021,28.34
60.125_5.125,23-10-2021,28.51
60.125_5.125,24-10-2021,28.64
60.125_5.125,25-10-2021,28.76
60.125_5.125,26-10-2021,28.68
60.125_5.125,27-10-2021,28.59
60.125_5.125,28-10-2021,28.59
60.125_5.125,29-10-2021,28.68
60.125_5.125,30-10-2021,28.81
60.125_5.125,31-10-2021,28.96
60.125_5.125,01-11-2021,28.99
60.125_5.125,02-11-2021,28.91
60.125_5.125,03-11-2021,28.82
60.125_5.125,04-11-2021,28.74
60.125_5.125,05-11-2021,28.73
60.125_5.125,06-11-2021,28.68
60.125_5.125,07-11-2021,28.64
60.125_5.125,08-11-2021,28.63
60.125_5.125,09-11-2021,28.71
60.125_5.125,10-11-2021,28.73
60.125_5.125,11-11-2021,28.73
60.125_5.125,12-11-2021,28.83
60.125_5.125,13-11-2021,28.84
60.125_5.125,14-11-2021,28.8
60.125_5.125,15-11-2021,28.79
60.125_5.125,16-11-2021,28.72
60.125_5.125,17-11-2021,28.69
60.125_5.125,18-11-2021,28.68
60.125_5.125,19-11-2021,28.65
60.125_5.125,20-11-2021,28.63
60.125_5.125,21-11-2021,28.53
60.125_5.125,22-11-2021,28.53
60.125_5.125,23-11-2021,28.5
60.125_5.125,24-11-2021,28.62
60.125_5.125,25-11-2021,28.66
60.125_5.125,26-11-2021,28.64
60.125_5.125,27-11-2021,28.61
60.125_5.125,28-11-2021,28.5
60.125_5.125,29-11-2021,28.48
60.125_5.125,30-11-2021,28.41
60.125_5.125,01-12-2021,28.36
60.125_5.125,02-12-2021,28.37
60.125_5.125,03-12-2021,28.4
60.125_5.125,04-12-2021,28.46
60.125_5.125,05-12-2021,28.42
60.125_5.125,06-12-2021,28.45
60.125_5.125,07-12-2021,28.36
60.125_5.125,08-12-2021,28.3
60.125_5.125,09-12-2021,28.35
60.125_5.125,10-12-2021,28.37
60.125_5.125,11-12-2021,28.41
60.125_5.125,12-12-2021,28.39
60.125_5.125,13-12-2021,28.37
60.125_5.125,14-12-2021,28.34
60.125_5.125,15-12-2021,28.41
60.125_5.125,16-12-2021,28.46
60.125_5.125,17-12-2021,28.37
60.125_5.125,18-12-2021,28.3
60.125_5.125,19-12-2021,28.21
60.125_5.125,20-12-2021,28.18
60.125_5.125,21-12-2021,28.13
60.125_5.125,22-12-2021,28.13
60.125_5.125,23-12-2021,28.18
60.125_5.125,24-12-2021,28.29
60.125_5.125,25-12-2021,28.23
60.125_5.125,26-12-2021,28.21
60.125_5.125,27-12-2021,28.16
60.125_5.125,28-12-2021,28.04
60.125_5.125,29-12-2021,28.02
60.125_5.125,30-12-2021,27.96
60.125_5.125,31-12-2021,27.97
60.125_5.125,01-01-2022,27.96
60.125_5.125,02-01-2022,28.05
60.125_5.125,03-01-2022,28.17
60.125_5.125,04-01-2022,28.26
60.125_5.125,05-01-2022,28.3
60.125_5.125,06-01-2022,28.29
60.125_5.125,07-01-2022,28.25
60.125_5.125,08-01-2022,28.22
60.125_5.125,09-01-2022,28.2
60.125_5.125,10-01-2022,28.12
60.125_5.125,11-01-2022,28.11
60.125_5.125,12-01-2022,28.14
60.125_5.125,13-01-2022,28.09
60.125_5.125,14-01-2022,28.08
60.125_5.125,15-01-2022,28.13
60.125_5.125,16-01-2022,28.21
60.125_5.125,17-01-2022,28.37
60.125_5.125,18-01-2022,28.33
60.125_5.125,19-01-2022,28.27
60.125_5.125,20-01-2022,28.27
60.125_5.125,21-01-2022,28.27
60.125_5.125,22-01-2022,28.32
60.125_5.125,23-01-2022,28.24
60.125_5.125,24-01-2022,28.02
60.125_5.125,25-01-2022,27.89
60.125_5.125,26-01-2022,27.9
60.125_5.125,27-01-2022,27.89
60.125_5.125,28-01-2022,27.89
60.125_5.125,29-01-2022,27.9
60.125_5.125,30-01-2022,27.96
60.125_5.125,31-01-2022,28.03
60.125_5.125,01-02-2022,28.05
60.125_5.125,02-02-2022,28.04
60.125_5.125,03-02-2022,27.98
60.125_5.125,04-02-2022,27.94
60.125_5.125,05-02-2022,27.93
60.125_5.125,06-02-2022,28.04
60.125_5.125,07-02-2022,28.1
60.125_5.125,08-02-2022,28.04
60.125_5.125,09-02-2022,28
60.125_5.125,10-02-2022,28
60.125_5.125,11-02-2022,27.97
60.125_5.125,12-02-2022,27.97
60.125_5.125,13-02-2022,27.92
60.125_5.125,14-02-2022,27.87
60.125_5.125,15-02-2022,27.79
60.125_5.125,16-02-2022,27.89
60.125_5.125,17-02-2022,27.98
60.125_5.125,18-02-2022,28.04
60.125_5.125,19-02-2022,28.04
60.125_5.125,20-02-2022,28.41
60.125_5.125,21-02-2022,28.38
60.125_5.125,22-02-2022,28.39
60.125_5.125,23-02-2022,28.42
60.125_5.125,24-02-2022,28.48
60.125_5.125,25-02-2022,28.59
60.125_5.125,26-02-2022,28.64
60.125_5.125,27-02-2022,28.64
60.125_5.125,28-02-2022,28.78
60.125_5.125,01-03-2022,28.79
60.125_5.125,02-03-2022,28.78
60.125_5.125,03-03-2022,28.82
60.125_5.125,04-03-2022,28.84
60.125_5.125,05-03-2022,28.83
60.125_5.125,06-03-2022,28.85
60.125_5.125,07-03-2022,28.93
60.125_5.125,08-03-2022,29.02
60.125_5.125,09-03-2022,29.05
60.125_5.125,10-03-2022,29.04
60.125_5.125,11-03-2022,29.07
60.125_5.125,12-03-2022,29
60.125_5.125,13-03-2022,29.05
60.125_5.125,14-03-2022,29.21
60.125_5.125,15-03-2022,29.36
60.125_5.125,16-03-2022,29.45
60.125_5.125,17-03-2022,29.46
60.125_5.125,18-03-2022,29.42
60.125_5.125,19-03-2022,29.34
60.125_5.125,20-03-2022,29.35
60.125_5.125,21-03-2022,29.34
60.125_5.125,22-03-2022,29.38
60.125_5.125,23-03-2022,29.32
60.125_5.125,24-03-2022,29.31
60.125_5.125,25-03-2022,29.33
60.125_5.125,26-03-2022,29.37
60.125_5.125,27-03-2022,29.46
60.125_5.125,28-03-2022,29.5
60.125_5.125,29-03-2022,29.52
60.125_5.125,30-03-2022,29.58
60.125_5.125,31-03-2022,29.55
60.125_5.125,01-04-2022,29.62
60.125_5.125,02-04-2022,29.64
60.125_5.125,03-04-2022,29.58
60.125_5.125,04-04-2022,29.58
60.125_5.125,05-04-2022,29.63
60.125_5.125,06-04-2022,29.84
60.125_5.125,07-04-2022,29.88
60.125_5.125,08-04-2022,29.79
60.125_5.125,09-04-2022,29.87
60.125_5.125,10-04-2022,30.2
60.125_5.125,11-04-2022,30.59
60.125_5.125,12-04-2022,30.34
60.125_5.125,13-04-2022,30.15
60.125_5.125,14-04-2022,30.23
60.125_5.125,15-04-2022,30.2
60.125_5.125,16-04-2022,29.97
60.125_5.125,17-04-2022,29.82
60.125_5.125,18-04-2022,29.99
60.125_5.125,19-04-2022,30.33
60.125_5.125,20-04-2022,30.43
60.125_5.125,21-04-2022,30.51
60.125_5.125,22-04-2022,30.41
60.125_5.125,23-04-2022,30.32
60.125_5.125,24-04-2022,30.25
60.125_5.125,25-04-2022,30.37
60.125_5.125,26-04-2022,30.53
60.125_5.125,27-04-2022,30.6
60.125_5.125,28-04-2022,30.74
60.125_5.125,29-04-2022,30.95
60.125_5.125,30-04-2022,30.88
60.125_5.125,01-05-2022,30.67
60.125_5.125,02-05-2022,30.55
60.125_5.125,03-05-2022,30.45
60.125_5.125,04-05-2022,30.34
60.125_5.125,05-05-2022,30.26
60.125_5.125,06-05-2022,30.3
60.125_5.125,07-05-2022,30.42
60.125_5.125,08-05-2022,30.55
60.125_5.125,09-05-2022,30.47
60.125_5.125,10-05-2022,30.27
60.125_5.125,11-05-2022,30.17
60.125_5.125,12-05-2022,30.16
60.125_5.125,13-05-2022,30.02
60.125_5.125,14-05-2022,29.98
60.125_5.125,15-05-2022,29.92
60.125_5.125,16-05-2022,29.99
60.125_5.125,17-05-2022,29.96
60.125_5.125,18-05-2022,29.9
60.125_5.125,19-05-2022,29.88
60.125_5.125,20-05-2022,29.84
60.125_5.125,21-05-2022,29.79
60.125_5.125,22-05-2022,29.83
60.125_5.125,23-05-2022,29.79
60.125_5.125,24-05-2022,29.85
60.125_5.125,25-05-2022,29.9
60.125_5.125,26-05-2022,29.81
60.125_5.125,27-05-2022,29.89
60.125_5.125,28-05-2022,29.95
60.125_5.125,29-05-2022,29.98
60.125_5.125,30-05-2022,29.96
60.125_5.125,31-05-2022,29.84
60.125_5.125,01-06-2022,29.63
60.125_5.125,02-06-2022,29.54
60.125_5.125,03-06-2022,29.5
60.125_5.125,04-06-2022,29.52
60.125_5.125,05-06-2022,29.55
60.125_5.125,06-06-2022,29.6
60.125_5.125,07-06-2022,29.66
60.125_5.125,08-06-2022,29.69
60.125_5.125,09-06-2022,29.63
60.125_5.125,10-06-2022,29.63
60.125_5.125,11-06-2022,29.63
60.125_5.125,12-06-2022,29.62
60.125_5.125,13-06-2022,29.6
60.125_5.125,14-06-2022,29.54
60.125_5.125,15-06-2022,29.62
60.125_5.125,16-06-2022,29.64
60.125_5.125,17-06-2022,29.6
60.125_5.125,18-06-2022,29.62
60.125_5.125,19-06-2022,29.67
60.125_5.125,20-06-2022,29.73
60.125_5.125,21-06-2022,29.75
60.125_5.125,22-06-2022,29.72
60.125_5.125,23-06-2022,29.63
60.125_5.125,24-06-2022,29.55
60.125_5.125,25-06-2022,29.49
60.125_5.125,26-06-2022,29.47
60.125_5.125,27-06-2022,29.43
60.125_5.125,28-06-2022,29.33
60.125_5.125,29-06-2022,29.26
60.125_5.125,30-06-2022,29.1
60.125_5.125,01-07-2022,28.95
60.125_5.125,02-07-2022,28.63
60.125_5.125,03-07-2022,28.63
60.125_5.125,04-07-2022,28.47
60.125_5.125,05-07-2022,28.37
60.125_5.125,06-07-2022,28.25
60.125_5.125,07-07-2022,28.31
60.125_5.125,08-07-2022,28.32
60.125_5.125,09-07-2022,28.18
60.125_5.125,10-07-2022,28.03
60.125_5.125,11-07-2022,27.86
60.125_5.125,12-07-2022,27.98
60.125_5.125,13-07-2022,27.93
60.125_5.125,14-07-2022,28.12
60.125_5.125,15-07-2022,28.24
60.125_5.125,16-07-2022,28.15
60.125_5.125,17-07-2022,28.11
60.125_5.125,18-07-2022,28.14
60.125_5.125,19-07-2022,27.96
60.125_5.125,20-07-2022,27.82
60.125_5.125,21-07-2022,27.74
60.125_5.125,22-07-2022,27.65
60.125_5.125,23-07-2022,27.65
60.125_5.125,24-07-2022,27.63
60.125_5.125,25-07-2022,27.62
60.125_5.125,26-07-2022,27.61
60.125_5.125,27-07-2022,27.66
60.125_5.125,28-07-2022,27.81
60.125_5.125,29-07-2022,27.87
60.125_5.125,30-07-2022,28
60.125_5.125,31-07-2022,28.2
60.125_5.125,01-08-2022,28.3
60.125_5.125,02-08-2022,28.28
60.125_5.125,03-08-2022,28.25
60.125_5.125,04-08-2022,27.91
60.125_5.125,05-08-2022,27.71
60.125_5.125,06-08-2022,27.6
60.125_5.125,07-08-2022,27.51
60.125_5.125,08-08-2022,27.45
60.125_5.125,09-08-2022,27.47
60.125_5.125,10-08-2022,27.35
60.125_5.125,11-08-2022,27.54
60.125_5.125,12-08-2022,27.64
60.125_5.125,13-08-2022,27.8
60.125_5.125,14-08-2022,27.78
60.125_5.125,15-08-2022,27.91
60.125_5.125,16-08-2022,27.99
60.125_5.125,17-08-2022,27.93
60.125_5.125,18-08-2022,27.9
60.125_5.125,19-08-2022,27.92
60.125_5.125,20-08-2022,27.82
60.125_5.125,21-08-2022,27.8
60.125_5.125,22-08-2022,27.73
60.125_5.125,23-08-2022,27.66
60.125_5.125,24-08-2022,27.66
60.125_5.125,25-08-2022,27.63
60.125_5.125,26-08-2022,27.64
60.125_5.125,27-08-2022,27.66
60.125_5.125,28-08-2022,27.67
60.125_5.125,29-08-2022,27.79
60.125_5.125,30-08-2022,27.91
60.125_5.125,31-08-2022,28.02
60.125_5.125,01-09-2022,28.14
60.125_5.125,02-09-2022,28.16
60.125_5.125,03-09-2022,28.05
60.125_5.125,04-09-2022,27.98
60.125_5.125,05-09-2022,27.93
60.125_5.125,06-09-2022,27.76
60.125_5.125,07-09-2022,27.69
60.125_5.125,08-09-2022,27.64
60.125_5.125,09-09-2022,27.59
60.125_5.125,10-09-2022,27.59
60.125_5.125,11-09-2022,27.55
60.125_5.125,12-09-2022,27.52
60.125_5.125,13-09-2022,27.54
60.125_5.125,14-09-2022,27.65
60.125_5.125,15-09-2022,27.7
60.125_5.125,16-09-2022,27.8
60.125_5.125,17-09-2022,27.88
60.125_5.125,18-09-2022,28.05
60.125_5.125,19-09-2022,28.21
60.125_5.125,20-09-2022,28.54
60.125_5.125,21-09-2022,28.69
60.125_5.125,22-09-2022,28.64
60.125_5.125,23-09-2022,28.54
60.125_5.125,24-09-2022,28.49
60.125_5.125,25-09-2022,28.49
60.125_5.125,26-09-2022,28.4
60.125_5.125,27-09-2022,28.3
60.125_5.125,28-09-2022,28.18
60.125_5.125,29-09-2022,28.07
60.125_5.125,30-09-2022,28.08
60.125_5.125,01-10-2022,28.08
60.125_5.125,02-10-2022,28.11
60.125_5.125,03-10-2022,28.22
60.125_5.125,04-10-2022,28.14
60.125_5.125,05-10-2022,28.06
60.125_5.125,06-10-2022,28.02
60.125_5.125,07-10-2022,28.05
60.125_5.125,08-10-2022,28.11
60.125_5.125,09-10-2022,28.16
60.125_5.125,10-10-2022,28.15
60.125_5.125,11-10-2022,28.13
60.125_5.125,12-10-2022,28.19
60.125_5.125,13-10-2022,28.27
60.125_5.125,14-10-2022,28.28
60.125_5.125,15-10-2022,28.26
60.125_5.125,16-10-2022,28.31
60.125_5.125,17-10-2022,28.35
60.125_5.125,18-10-2022,28.21
60.125_5.125,19-10-2022,28.27
60.125_5.125,20-10-2022,28.31
60.125_5.125,21-10-2022,28.32
60.125_5.125,22-10-2022,28.28
60.125_5.125,23-10-2022,28.17
60.125_5.125,24-10-2022,28.02
60.125_5.125,25-10-2022,28.08
60.125_5.125,26-10-2022,28.13
60.125_5.125,27-10-2022,28.19
60.125_5.125,28-10-2022,28.23
60.125_5.125,29-10-2022,28.24
60.125_5.125,30-10-2022,28.37
60.125_5.125,31-10-2022,28.59
60.125_5.125,01-11-2022,28.68
60.125_5.125,02-11-2022,28.56
60.125_5.125,03-11-2022,28.46
60.125_5.125,04-11-2022,28.41
60.125_5.125,05-11-2022,28.73
60.125_5.125,06-11-2022,28.97
60.125_5.125,07-11-2022,29.33
60.125_5.125,08-11-2022,29.31
60.125_5.125,09-11-2022,29.12
60.125_5.125,10-11-2022,29.06
60.125_5.125,11-11-2022,28.92
60.125_5.125,12-11-2022,28.77
60.125_5.125,13-11-2022,28.73
60.125_5.125,14-11-2022,28.77
60.125_5.125,15-11-2022,28.73
60.125_5.125,16-11-2022,28.66
60.125_5.125,17-11-2022,28.65
60.125_5.125,18-11-2022,28.51
60.125_5.125,19-11-2022,28.38
60.125_5.125,20-11-2022,28.28
60.125_5.125,21-11-2022,28.14
60.125_5.125,22-11-2022,28.14
60.125_5.125,23-11-2022,28.26
60.125_5.125,24-11-2022,28.29
60.125_5.125,25-11-2022,28.37
60.125_5.125,26-11-2022,28.43
60.125_5.125,27-11-2022,28.59
60.125_5.125,28-11-2022,28.57
60.125_5.125,29-11-2022,28.69
60.125_5.125,30-11-2022,28.85
60.125_5.125,01-12-2022,28.89
60.125_5.125,02-12-2022,28.76
60.125_5.125,03-12-2022,28.78
60.125_5.125,04-12-2022,28.95
60.125_5.125,05-12-2022,29.04
60.125_5.125,06-12-2022,28.84
60.125_5.125,07-12-2022,28.88
60.125_5.125,08-12-2022,28.92
60.125_5.125,09-12-2022,28.83
60.125_5.125,10-12-2022,28.74
60.125_5.125,11-12-2022,28.71
60.125_5.125,12-12-2022,28.51
60.125_5.125,13-12-2022,28.32
60.125_5.125,14-12-2022,28.08
60.125_5.125,15-12-2022,27.86
60.125_5.125,16-12-2022,27.82
60.125_5.125,17-12-2022,27.88
60.125_5.125,18-12-2022,28.16
60.125_5.125,19-12-2022,28.21
60.125_5.125,20-12-2022,28.23
60.125_5.125,21-12-2022,28.16
60.125_5.125,22-12-2022,28.09
60.125_5.125,23-12-2022,28.07
60.125_5.125,24-12-2022,28.08
60.125_5.125,25-12-2022,27.94
60.125_5.125,26-12-2022,27.87
60.125_5.125,27-12-2022,27.96
60.125_5.125,28-12-2022,28.09
60.125_5.125,29-12-2022,28.07
60.125_5.125,30-12-2022,27.96
60.125_5.125,31-12-2022,27.89
60.125_5.125,01-01-2023,27.82
60.125_5.125,02-01-2023,27.74
60.125_5.125,03-01-2023,27.68
60.125_5.125,04-01-2023,27.67
60.125_5.125,05-01-2023,27.71
60.125_5.125,06-01-2023,27.69
60.125_5.125,07-01-2023,27.69
60.125_5.125,08-01-2023,27.6
60.125_5.125,09-01-2023,27.53
60.125_5.125,10-01-2023,27.48
60.125_5.125,11-01-2023,27.42
60.125_5.125,12-01-2023,27.36
60.125_5.125,13-01-2023,27.32
60.125_5.125,14-01-2023,27.39
60.125_5.125,15-01-2023,27.42
60.125_5.125,16-01-2023,27.48
60.125_5.125,17-01-2023,27.55
60.125_5.125,18-01-2023,27.72
60.125_5.125,19-01-2023,27.93
60.125_5.125,20-01-2023,27.96
60.125_5.125,21-01-2023,27.97
60.125_5.125,22-01-2023,27.94
60.125_5.125,23-01-2023,27.81
60.125_5.125,24-01-2023,27.79
60.125_5.125,25-01-2023,27.82
60.125_5.125,26-01-2023,27.82
60.125_5.125,27-01-2023,27.86
60.125_5.125,28-01-2023,27.84
60.125_5.125,29-01-2023,27.65
60.125_5.125,30-01-2023,27.49
60.125_5.125,31-01-2023,27.39
60.125_5.125,01-02-2023,27.33
60.125_5.125,02-02-2023,27.39
60.125_5.125,03-02-2023,27.52
60.125_5.125,04-02-2023,27.62
60.125_5.125,05-02-2023,27.7
60.125_5.125,06-02-2023,27.83
60.125_5.125,07-02-2023,28.06
60.125_5.125,08-02-2023,28.26
60.125_5.125,09-02-2023,28.4
60.125_5.125,10-02-2023,28.42
60.125_5.125,11-02-2023,28.45
60.125_5.125,12-02-2023,28.52
60.125_5.125,13-02-2023,28.61
60.125_5.125,14-02-2023,28.64
60.125_5.125,15-02-2023,28.6
60.125_5.125,16-02-2023,28.57
60.125_5.125,17-02-2023,28.61
60.125_5.125,18-02-2023,28.53
60.125_5.125,19-02-2023,28.54
60.125_5.125,20-02-2023,28.61
60.125_5.125,21-02-2023,28.63
60.125_5.125,22-02-2023,28.59
60.125_5.125,23-02-2023,28.59
60.125_5.125,24-02-2023,28.49
60.125_5.125,25-02-2023,28.46
